frame,time_sec,player_id,team,player_x_px,player_y_px,speed_px_s,ball_x_px,ball_y_px,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,team_confidence
227,9.08,P03,TEAM_A,711.5,126,0.0,,,701,83,722,126,0.889,1.0
227,9.08,P02,TEAM_B,774.0,156,0.0,,,762,110,786,156,0.884,0.853
227,9.08,P08,TEAM_A,833.5,238,0.0,,,816,189,851,238,0.878,1.0
227,9.08,P04,TEAM_A,653.5,127,0.0,,,644,85,663,127,0.863,1.0
227,9.08,P14,TEAM_B,836.5,108,0.0,,,826,80,847,108,0.819,0.853
227,9.08,P15,TEAM_B,944.5,133,0.0,,,931,99,958,133,0.535,0.854
227,9.08,P13,TEAM_A,1065.0,297,0.0,,,1052,270,1078,297,0.431,0.575
228,9.12,P11,TEAM_A,740.5,349,91.0,,,722,294,759,349,0.911,1.0
228,9.12,P01,TEAM_A,289.5,150,37.5,,,278,115,301,150,0.892,0.58
228,9.12,P03,TEAM_A,712.0,124,51.54,,,701,83,723,124,0.885,0.866
228,9.12,P02,TEAM_B,765.0,155,226.38,,,753,111,777,155,0.882,0.719
228,9.12,P08,TEAM_A,831.0,236,80.04,,,813,186,849,236,0.877,1.0
228,9.12,P04,TEAM_A,648.5,130,145.77,,,638,87,659,130,0.87,1.0
228,9.12,P14,TEAM_B,839.5,107,79.06,,,830,79,849,107,0.769,0.853
228,9.12,P13,TEAM_B,1068.0,298,79.06,,,1056,271,1080,298,0.496,0.568
228,9.12,P15,TEAM_B,944.5,132,25.0,,,931,98,958,132,0.475,0.854
229,9.16,P11,TEAM_A,740.5,349,0.0,,,722,294,759,349,0.911,1.0
229,9.16,P01,TEAM_A,289.5,150,0.0,,,278,115,301,150,0.892,0.58
229,9.16,P03,TEAM_A,712.0,124,0.0,,,701,83,723,124,0.885,0.866
229,9.16,P02,TEAM_B,765.0,155,0.0,,,753,111,777,155,0.882,0.719
229,9.16,P08,TEAM_A,831.0,236,0.0,,,813,186,849,236,0.877,1.0
229,9.16,P04,TEAM_A,648.5,130,0.0,,,638,87,659,130,0.87,1.0
229,9.16,P14,TEAM_B,839.5,107,0.0,,,830,79,849,107,0.769,0.853
229,9.16,P13,TEAM_B,1068.0,298,0.0,,,1056,271,1080,298,0.496,0.568
229,9.16,P15,TEAM_B,944.5,132,0.0,,,931,98,958,132,0.475,0.854
230,9.2,P11,TEAM_A,740.5,349,0.0,,,722,294,759,349,0.911,1.0
230,9.2,P01,TEAM_A,289.5,150,0.0,,,278,115,301,150,0.892,0.58
230,9.2,P03,TEAM_A,712.0,124,0.0,,,701,83,723,124,0.885,0.866
230,9.2,P02,TEAM_B,765.0,155,0.0,,,753,111,777,155,0.882,0.719
230,9.2,P08,TEAM_A,831.0,236,0.0,,,813,186,849,236,0.877,1.0
230,9.2,P04,TEAM_A,648.5,130,0.0,,,638,87,659,130,0.87,1.0
230,9.2,P14,TEAM_B,839.5,107,0.0,,,830,79,849,107,0.769,0.853
230,9.2,P13,TEAM_B,1068.0,298,0.0,,,1056,271,1080,298,0.496,0.568
230,9.2,P15,TEAM_B,944.5,132,0.0,,,931,98,958,132,0.475,0.854
231,9.24,P11,TEAM_A,743.0,349,62.5,,,723,298,763,349,0.913,1.0
231,9.24,P02,TEAM_B,761.5,155,87.5,,,751,110,772,155,0.891,0.861
231,9.24,P01,TEAM_B,289.0,150,12.5,,,277,115,301,150,0.889,0.56
231,9.24,P03,TEAM_A,713.0,122,55.9,,,701,83,725,122,0.888,1.0
231,9.24,P08,TEAM_A,829.5,236,37.5,,,812,184,847,236,0.887,1.0
231,9.24,P04,TEAM_A,644.5,131,103.08,,,634,90,655,131,0.876,1.0
231,9.24,P14,TEAM_B,839.5,108,25.0,,,830,80,849,108,0.637,0.848
231,9.24,P15,TEAM_B,944.5,133,25.0,,,931,98,958,133,0.433,0.854
232,9.28,P11,TEAM_A,743.0,349,0.0,,,723,298,763,349,0.913,1.0
232,9.28,P02,TEAM_B,761.5,155,0.0,,,751,110,772,155,0.891,0.861
232,9.28,P01,TEAM_B,289.0,150,0.0,,,277,115,301,150,0.889,0.56
232,9.28,P03,TEAM_A,713.0,122,0.0,,,701,83,725,122,0.888,1.0
232,9.28,P08,TEAM_A,829.5,236,0.0,,,812,184,847,236,0.887,1.0
232,9.28,P04,TEAM_A,644.5,131,0.0,,,634,90,655,131,0.876,1.0
232,9.28,P14,TEAM_B,839.5,108,0.0,,,830,80,849,108,0.637,0.848
232,9.28,P15,TEAM_B,944.5,133,0.0,,,931,98,958,133,0.433,0.854
233,9.32,P11,TEAM_A,743.0,349,0.0,,,723,298,763,349,0.913,1.0
233,9.32,P02,TEAM_B,761.5,155,0.0,,,751,110,772,155,0.891,0.861
233,9.32,P01,TEAM_B,289.0,150,0.0,,,277,115,301,150,0.889,0.56
233,9.32,P03,TEAM_A,713.0,122,0.0,,,701,83,725,122,0.888,1.0
233,9.32,P08,TEAM_A,829.5,236,0.0,,,812,184,847,236,0.887,1.0
233,9.32,P04,TEAM_A,644.5,131,0.0,,,634,90,655,131,0.876,1.0
233,9.32,P14,TEAM_B,839.5,108,0.0,,,830,80,849,108,0.637,0.848
233,9.32,P15,TEAM_B,944.5,133,0.0,,,931,98,958,133,0.433,0.854
234,9.36,P11,TEAM_A,747.5,351,123.11,,,724,301,771,351,0.91,1.0
234,9.36,P02,TEAM_B,753.0,152,225.35,,,740,108,766,152,0.892,0.862
234,9.36,P01,TEAM_A,288.5,149,27.95,,,276,116,301,149,0.89,0.582
234,9.36,P08,TEAM_A,829.5,233,75.0,,,813,182,846,233,0.89,1.0
234,9.36,P04,TEAM_A,637.0,133,194.05,,,626,91,648,133,0.882,1.0
234,9.36,P03,TEAM_A,714.5,120,62.5,,,703,83,726,120,0.872,1.0
234,9.36,P14,TEAM_B,841.5,108,50.0,,,832,80,851,108,0.679,0.844
234,9.36,P13,TEAM_B,1070.5,300,20.01,,,1059,273,1082,300,0.491,0.568
234,9.36,P15,TEAM_B,944.5,132,25.0,,,931,98,958,132,0.38,0.854
235,9.4,P11,TEAM_A,747.5,351,0.0,,,724,301,771,351,0.91,1.0
235,9.4,P02,TEAM_B,753.0,152,0.0,,,740,108,766,152,0.892,0.862
235,9.4,P01,TEAM_A,288.5,149,0.0,,,276,116,301,149,0.89,0.582
235,9.4,P08,TEAM_A,829.5,233,0.0,,,813,182,846,233,0.89,1.0
235,9.4,P04,TEAM_A,637.0,133,0.0,,,626,91,648,133,0.882,1.0
235,9.4,P03,TEAM_A,714.5,120,0.0,,,703,83,726,120,0.872,1.0
235,9.4,P14,TEAM_B,841.5,108,0.0,,,832,80,851,108,0.679,0.844
235,9.4,P13,TEAM_B,1070.5,300,0.0,,,1059,273,1082,300,0.491,0.568
235,9.4,P15,TEAM_B,944.5,132,0.0,,,931,98,958,132,0.38,0.854
236,9.44,P11,TEAM_A,747.5,351,0.0,,,724,301,771,351,0.91,1.0
236,9.44,P02,TEAM_B,753.0,152,0.0,,,740,108,766,152,0.892,0.862
236,9.44,P01,TEAM_A,288.5,149,0.0,,,276,116,301,149,0.89,0.582
236,9.44,P08,TEAM_A,829.5,233,0.0,,,813,182,846,233,0.89,1.0
236,9.44,P04,TEAM_A,637.0,133,0.0,,,626,91,648,133,0.882,1.0
236,9.44,P03,TEAM_A,714.5,120,0.0,,,703,83,726,120,0.872,1.0
236,9.44,P14,TEAM_B,841.5,108,0.0,,,832,80,851,108,0.679,0.844
236,9.44,P13,TEAM_B,1070.5,300,0.0,,,1059,273,1082,300,0.491,0.568
236,9.44,P15,TEAM_B,944.5,132,0.0,,,931,98,958,132,0.38,0.854
237,9.48,P11,TEAM_A,752.0,352,115.24,,,727,302,777,352,0.908,0.865
237,9.48,P02,TEAM_B,746.0,151,176.78,,,730,109,762,151,0.896,0.717
237,9.48,P08,TEAM_A,830.5,232,35.36,,,814,179,847,232,0.892,1.0
237,9.48,P01,TEAM_A,286.0,149,62.5,,,274,116,298,149,0.892,0.578
237,9.48,P04,TEAM_A,633.5,135,100.78,,,623,92,644,135,0.882,1.0
237,9.48,P03,TEAM_A,716.0,121,45.07,,,704,83,728,121,0.848,1.0
237,9.48,P13,TEAM_B,1070.5,302,50.0,,,1059,274,1082,302,0.6,0.568
237,9.48,P14,TEAM_B,843.0,108,37.5,,,833,81,853,108,0.506,0.842
238,9.52,P11,TEAM_A,752.0,352,0.0,,,727,302,777,352,0.908,0.865
238,9.52,P02,TEAM_B,746.0,151,0.0,,,730,109,762,151,0.896,0.717
238,9.52,P08,TEAM_A,830.5,232,0.0,,,814,179,847,232,0.892,1.0
238,9.52,P01,TEAM_A,286.0,149,0.0,,,274,116,298,149,0.892,0.578
238,9.52,P04,TEAM_A,633.5,135,0.0,,,623,92,644,135,0.882,1.0
238,9.52,P03,TEAM_A,716.0,121,0.0,,,704,83,728,121,0.848,1.0
238,9.52,P13,TEAM_B,1070.5,302,0.0,,,1059,274,1082,302,0.6,0.568
238,9.52,P14,TEAM_B,843.0,108,0.0,,,833,81,853,108,0.506,0.842
239,9.56,P11,TEAM_A,752.0,352,0.0,,,727,302,777,352,0.908,0.865
239,9.56,P02,TEAM_B,746.0,151,0.0,,,730,109,762,151,0.896,0.717
239,9.56,P08,TEAM_A,830.5,232,0.0,,,814,179,847,232,0.892,1.0
239,9.56,P01,TEAM_A,286.0,149,0.0,,,274,116,298,149,0.892,0.578
239,9.56,P04,TEAM_A,633.5,135,0.0,,,623,92,644,135,0.882,1.0
239,9.56,P03,TEAM_A,716.0,121,0.0,,,704,83,728,121,0.848,1.0
239,9.56,P13,TEAM_B,1070.5,302,0.0,,,1059,274,1082,302,0.6,0.568
239,9.56,P14,TEAM_B,843.0,108,0.0,,,833,81,853,108,0.506,0.842
240,9.6,P11,TEAM_A,763.0,354,279.51,,,741,304,785,354,0.9,0.723
240,9.6,P08,TEAM_A,829.0,227,130.5,,,812,178,846,227,0.889,1.0
240,9.6,P01,TEAM_B,285.0,149,25.0,,,273,116,297,149,0.888,0.562
240,9.6,P02,TEAM_B,741.5,151,112.5,,,728,110,755,151,0.877,0.86
240,9.6,P04,TEAM_A,630.5,136,79.06,,,621,94,640,136,0.872,1.0
240,9.6,P03,TEAM_A,717.0,120,35.36,,,705,83,729,120,0.838,1.0
240,9.6,P13,TEAM_B,1071.0,302,12.5,,,1059,274,1083,302,0.592,0.57
240,9.6,P15,TEAM_B,944.5,133,6.25,,,931,99,958,133,0.53,0.854
240,9.6,P14,TEAM_B,846.0,109,79.06,,,835,81,857,109,0.424,0.848
241,9.64,P11,TEAM_A,763.0,354,0.0,,,741,304,785,354,0.9,0.723
241,9.64,P08,TEAM_A,829.0,227,0.0,,,812,178,846,227,0.889,1.0
241,9.64,P01,TEAM_B,285.0,149,0.0,,,273,116,297,149,0.888,0.562
241,9.64,P02,TEAM_B,741.5,151,0.0,,,728,110,755,151,0.877,0.86
241,9.64,P04,TEAM_A,630.5,136,0.0,,,621,94,640,136,0.872,1.0
241,9.64,P03,TEAM_A,717.0,120,0.0,,,705,83,729,120,0.838,1.0
241,9.64,P13,TEAM_B,1071.0,302,0.0,,,1059,274,1083,302,0.592,0.57
241,9.64,P15,TEAM_B,944.5,133,0.0,,,931,99,958,133,0.53,0.854
241,9.64,P14,TEAM_B,846.0,109,0.0,,,835,81,857,109,0.424,0.848
242,9.68,P11,TEAM_A,763.0,354,0.0,,,741,304,785,354,0.9,0.723
242,9.68,P08,TEAM_A,829.0,227,0.0,,,812,178,846,227,0.889,1.0
242,9.68,P01,TEAM_B,285.0,149,0.0,,,273,116,297,149,0.888,0.562
242,9.68,P02,TEAM_B,741.5,151,0.0,,,728,110,755,151,0.877,0.86
242,9.68,P04,TEAM_A,630.5,136,0.0,,,621,94,640,136,0.872,1.0
242,9.68,P03,TEAM_A,717.0,120,0.0,,,705,83,729,120,0.838,1.0
242,9.68,P13,TEAM_B,1071.0,302,0.0,,,1059,274,1083,302,0.592,0.57
242,9.68,P15,TEAM_B,944.5,133,0.0,,,931,99,958,133,0.53,0.854
242,9.68,P14,TEAM_B,846.0,109,0.0,,,835,81,857,109,0.424,0.848
243,9.72,P11,TEAM_A,771.0,363,301.04,,,751,308,791,363,0.911,1.0
243,9.72,P02,TEAM_B,737.5,151,100.0,,,723,107,752,151,0.902,0.863
243,9.72,P08,TEAM_A,830.0,225,55.9,,,812,178,848,225,0.9,1.0
243,9.72,P01,TEAM_B,284.0,150,35.36,,,273,116,295,150,0.888,0.564
243,9.72,P04,TEAM_A,627.0,139,115.24,,,618,95,636,139,0.874,1.0
243,9.72,P03,TEAM_A,717.0,120,0.0,,,704,82,730,120,0.833,1.0
243,9.72,P15,TEAM_B,944.5,133,0.0,,,931,99,958,133,0.619,0.854
244,9.76,P11,TEAM_A,771.0,363,0.0,,,751,308,791,363,0.911,1.0
244,9.76,P02,TEAM_B,737.5,151,0.0,,,723,107,752,151,0.902,0.863
244,9.76,P08,TEAM_A,830.0,225,0.0,,,812,178,848,225,0.9,1.0
244,9.76,P01,TEAM_B,284.0,150,0.0,,,273,116,295,150,0.888,0.564
244,9.76,P04,TEAM_A,627.0,139,0.0,,,618,95,636,139,0.874,1.0
244,9.76,P03,TEAM_A,717.0,120,0.0,,,704,82,730,120,0.833,1.0
244,9.76,P15,TEAM_B,944.5,133,0.0,,,931,99,958,133,0.619,0.854
245,9.8,P11,TEAM_A,771.0,363,0.0,,,751,308,791,363,0.911,1.0
245,9.8,P02,TEAM_B,737.5,151,0.0,,,723,107,752,151,0.902,0.863
245,9.8,P08,TEAM_A,830.0,225,0.0,,,812,178,848,225,0.9,1.0
245,9.8,P01,TEAM_B,284.0,150,0.0,,,273,116,295,150,0.888,0.564
245,9.8,P04,TEAM_A,627.0,139,0.0,,,618,95,636,139,0.874,1.0
245,9.8,P03,TEAM_A,717.0,120,0.0,,,704,82,730,120,0.833,1.0
245,9.8,P15,TEAM_B,944.5,133,0.0,,,931,99,958,133,0.619,0.854
246,9.84,P11,TEAM_A,773.5,364,67.31,,,751,311,796,364,0.904,0.727
246,9.84,P02,TEAM_B,735.5,152,55.9,,,721,107,750,152,0.903,0.716
246,9.84,P08,TEAM_A,831.0,224,35.36,,,813,178,849,224,0.889,1.0
246,9.84,P01,TEAM_A,283.0,149,35.36,,,273,115,293,149,0.888,0.576
246,9.84,P04,TEAM_A,623.5,141,100.78,,,614,95,633,141,0.882,1.0
246,9.84,P03,TEAM_A,717.5,119,27.95,,,705,82,730,119,0.824,1.0
246,9.84,P15,TEAM_B,945.0,133,12.5,,,931,99,959,133,0.653,0.854
247,9.88,P11,TEAM_A,773.5,364,0.0,,,751,311,796,364,0.904,0.727
247,9.88,P02,TEAM_B,735.5,152,0.0,,,721,107,750,152,0.903,0.716
247,9.88,P08,TEAM_A,831.0,224,0.0,,,813,178,849,224,0.889,1.0
247,9.88,P01,TEAM_A,283.0,149,0.0,,,273,115,293,149,0.888,0.576
247,9.88,P04,TEAM_A,623.5,141,0.0,,,614,95,633,141,0.882,1.0
247,9.88,P03,TEAM_A,717.5,119,0.0,,,705,82,730,119,0.824,1.0
247,9.88,P15,TEAM_B,945.0,133,0.0,,,931,99,959,133,0.653,0.854
248,9.92,P11,TEAM_A,773.5,364,0.0,,,751,311,796,364,0.904,0.727
248,9.92,P02,TEAM_B,735.5,152,0.0,,,721,107,750,152,0.903,0.716
248,9.92,P08,TEAM_A,831.0,224,0.0,,,813,178,849,224,0.889,1.0
248,9.92,P01,TEAM_A,283.0,149,0.0,,,273,115,293,149,0.888,0.576
248,9.92,P04,TEAM_A,623.5,141,0.0,,,614,95,633,141,0.882,1.0
248,9.92,P03,TEAM_A,717.5,119,0.0,,,705,82,730,119,0.824,1.0
248,9.92,P15,TEAM_B,945.0,133,0.0,,,931,99,959,133,0.653,0.854
249,9.96,P11,TEAM_A,780.0,368,190.8,,,756,316,804,368,0.914,1.0
249,9.96,P02,TEAM_B,733.5,153,55.9,,,719,110,748,153,0.897,0.711
249,9.96,P01,TEAM_A,283.0,149,0.0,,,273,115,293,149,0.889,0.576
249,9.96,P08,TEAM_A,833.5,221,97.63,,,816,178,851,221,0.87,1.0
249,9.96,P04,TEAM_A,620.0,142,91.0,,,610,98,630,142,0.862,1.0
249,9.96,P03,TEAM_A,719.5,120,55.9,,,708,83,731,120,0.813,1.0
249,9.96,P15,TEAM_B,944.5,133,12.5,,,931,98,958,133,0.618,0.854
249,9.96,P14,TEAM_B,854.5,111,31.19,,,843,85,866,111,0.527,0.849
249,9.96,P16,TEAM_A,264.0,389,0,,,242,341,286,389,0.38,0.848
250,10.0,P11,TEAM_A,780.0,368,0.0,,,756,316,804,368,0.914,1.0
250,10.0,P02,TEAM_B,733.5,153,0.0,,,719,110,748,153,0.897,0.711
250,10.0,P01,TEAM_A,283.0,149,0.0,,,273,115,293,149,0.889,0.576
250,10.0,P08,TEAM_A,833.5,221,0.0,,,816,178,851,221,0.87,1.0
250,10.0,P04,TEAM_A,620.0,142,0.0,,,610,98,630,142,0.862,1.0
250,10.0,P03,TEAM_A,719.5,120,0.0,,,708,83,731,120,0.813,1.0
250,10.0,P15,TEAM_B,944.5,133,0.0,,,931,98,958,133,0.618,0.854
250,10.0,P14,TEAM_B,854.5,111,0.0,,,843,85,866,111,0.527,0.849
250,10.0,P16,TEAM_A,264.0,389,0.0,,,242,341,286,389,0.38,0.848
251,10.04,P11,TEAM_A,780.0,368,0.0,,,756,316,804,368,0.914,1.0
251,10.04,P02,TEAM_B,733.5,153,0.0,,,719,110,748,153,0.897,0.711
251,10.04,P01,TEAM_A,283.0,149,0.0,,,273,115,293,149,0.889,0.576
251,10.04,P08,TEAM_A,833.5,221,0.0,,,816,178,851,221,0.87,1.0
251,10.04,P04,TEAM_A,620.0,142,0.0,,,610,98,630,142,0.862,1.0
251,10.04,P03,TEAM_A,719.5,120,0.0,,,708,83,731,120,0.813,1.0
251,10.04,P15,TEAM_B,944.5,133,0.0,,,931,98,958,133,0.618,0.854
251,10.04,P14,TEAM_B,854.5,111,0.0,,,843,85,866,111,0.527,0.849
251,10.04,P16,TEAM_A,264.0,389,0.0,,,242,341,286,389,0.38,0.848
252,10.08,P11,TEAM_A,788.5,369,213.97,,,767,317,810,369,0.906,0.863
252,10.08,P02,TEAM_B,733.5,153,0.0,,,720,110,747,153,0.891,1.0
252,10.08,P01,TEAM_B,282.0,149,25.0,,,272,114,292,149,0.889,0.566
252,10.08,P04,TEAM_A,615.5,144,123.11,,,606,99,625,144,0.866,1.0
252,10.08,P08,TEAM_A,835.0,220,45.07,,,818,177,852,220,0.862,1.0
252,10.08,P03,TEAM_A,721.5,118,70.71,,,709,81,734,118,0.841,1.0
252,10.08,P14,TEAM_B,855.5,115,103.08,,,844,89,867,115,0.623,0.847
252,10.08,P15,TEAM_B,944.5,132,25.0,,,930,98,959,132,0.567,0.855
252,10.08,P16,TEAM_A,263.5,391,51.54,,,241,342,286,391,0.475,0.861
252,10.08,P17,TEAM_B,1052.5,156,0,,,1039,117,1066,156,0.373,0.71
253,10.12,P11,TEAM_A,788.5,369,0.0,,,767,317,810,369,0.906,0.863
253,10.12,P02,TEAM_B,733.5,153,0.0,,,720,110,747,153,0.891,1.0
253,10.12,P01,TEAM_B,282.0,149,0.0,,,272,114,292,149,0.889,0.566
253,10.12,P04,TEAM_A,615.5,144,0.0,,,606,99,625,144,0.866,1.0
253,10.12,P08,TEAM_A,835.0,220,0.0,,,818,177,852,220,0.862,1.0
253,10.12,P03,TEAM_A,721.5,118,0.0,,,709,81,734,118,0.841,1.0
253,10.12,P14,TEAM_B,855.5,115,0.0,,,844,89,867,115,0.623,0.847
253,10.12,P15,TEAM_B,944.5,132,0.0,,,930,98,959,132,0.567,0.855
253,10.12,P16,TEAM_A,263.5,391,0.0,,,241,342,286,391,0.475,0.861
253,10.12,P17,TEAM_B,1052.5,156,0.0,,,1039,117,1066,156,0.373,0.71
254,10.16,P11,TEAM_A,788.5,369,0.0,,,767,317,810,369,0.906,0.863
254,10.16,P02,TEAM_B,733.5,153,0.0,,,720,110,747,153,0.891,1.0
254,10.16,P01,TEAM_B,282.0,149,0.0,,,272,114,292,149,0.889,0.566
254,10.16,P04,TEAM_A,615.5,144,0.0,,,606,99,625,144,0.866,1.0
254,10.16,P08,TEAM_A,835.0,220,0.0,,,818,177,852,220,0.862,1.0
254,10.16,P03,TEAM_A,721.5,118,0.0,,,709,81,734,118,0.841,1.0
254,10.16,P14,TEAM_B,855.5,115,0.0,,,844,89,867,115,0.623,0.847
254,10.16,P15,TEAM_B,944.5,132,0.0,,,930,98,959,132,0.567,0.855
254,10.16,P16,TEAM_A,263.5,391,0.0,,,241,342,286,391,0.475,0.861
254,10.16,P17,TEAM_B,1052.5,156,0.0,,,1039,117,1066,156,0.373,0.71
255,10.2,P11,TEAM_A,795.5,369,175.0,,,775,319,816,369,0.912,0.861
255,10.2,P02,TEAM_B,733.5,155,50.0,,,720,110,747,155,0.888,0.856
255,10.2,P01,TEAM_B,281.0,148,35.36,,,271,113,291,148,0.888,0.566
255,10.2,P04,TEAM_A,610.5,144,125.0,,,601,98,620,144,0.875,1.0
255,10.2,P08,TEAM_A,835.5,220,12.5,,,819,175,852,220,0.863,1.0
255,10.2,P03,TEAM_A,723.5,118,50.0,,,711,82,736,118,0.854,1.0
255,10.2,P15,TEAM_B,944.5,132,0.0,,,930,98,959,132,0.621,0.855
255,10.2,P16,TEAM_A,263.5,394,75.0,,,241,345,286,394,0.55,1.0
255,10.2,P14,TEAM_B,859.0,116,91.0,,,848,91,870,116,0.523,0.569
255,10.2,P17,TEAM_B,1053.0,156,12.5,,,1040,117,1066,156,0.44,0.711
256,10.24,P11,TEAM_A,795.5,369,0.0,,,775,319,816,369,0.912,0.861
256,10.24,P02,TEAM_B,733.5,155,0.0,,,720,110,747,155,0.888,0.856
256,10.24,P01,TEAM_B,281.0,148,0.0,,,271,113,291,148,0.888,0.566
256,10.24,P04,TEAM_A,610.5,144,0.0,,,601,98,620,144,0.875,1.0
256,10.24,P08,TEAM_A,835.5,220,0.0,,,819,175,852,220,0.863,1.0
256,10.24,P03,TEAM_A,723.5,118,0.0,,,711,82,736,118,0.854,1.0
256,10.24,P15,TEAM_B,944.5,132,0.0,,,930,98,959,132,0.621,0.855
256,10.24,P16,TEAM_A,263.5,394,0.0,,,241,345,286,394,0.55,1.0
256,10.24,P14,TEAM_B,859.0,116,0.0,,,848,91,870,116,0.523,0.569
256,10.24,P17,TEAM_B,1053.0,156,0.0,,,1040,117,1066,156,0.44,0.711
257,10.28,P11,TEAM_A,795.5,369,0.0,,,775,319,816,369,0.912,0.861
257,10.28,P02,TEAM_B,733.5,155,0.0,,,720,110,747,155,0.888,0.856
257,10.28,P01,TEAM_B,281.0,148,0.0,,,271,113,291,148,0.888,0.566
257,10.28,P04,TEAM_A,610.5,144,0.0,,,601,98,620,144,0.875,1.0
257,10.28,P08,TEAM_A,835.5,220,0.0,,,819,175,852,220,0.863,1.0
257,10.28,P03,TEAM_A,723.5,118,0.0,,,711,82,736,118,0.854,1.0
257,10.28,P15,TEAM_B,944.5,132,0.0,,,930,98,959,132,0.621,0.855
257,10.28,P16,TEAM_A,263.5,394,0.0,,,241,345,286,394,0.55,1.0
257,10.28,P14,TEAM_B,859.0,116,0.0,,,848,91,870,116,0.523,0.569
257,10.28,P17,TEAM_B,1053.0,156,0.0,,,1040,117,1066,156,0.44,0.711
258,10.32,P11,TEAM_A,799.5,370,103.08,,,776,321,823,370,0.913,0.714
258,10.32,P01,TEAM_B,280.0,148,25.0,,,270,114,290,148,0.888,0.565
258,10.32,P08,TEAM_A,836.0,220,12.5,,,820,173,852,220,0.886,1.0
258,10.32,P02,TEAM_B,733.5,157,50.0,,,719,112,748,157,0.885,0.724
258,10.32,P03,TEAM_A,727.0,118,87.5,,,715,82,739,118,0.833,1.0
258,10.32,P04,TEAM_A,608.5,145,55.9,,,600,100,617,145,0.83,1.0
258,10.32,P15,TEAM_B,944.0,132,12.5,,,930,98,958,132,0.624,0.855
258,10.32,P17,TEAM_B,1053.0,156,0.0,,,1040,118,1066,156,0.491,0.711
259,10.36,P11,TEAM_A,799.5,370,0.0,,,776,321,823,370,0.913,0.714
259,10.36,P01,TEAM_B,280.0,148,0.0,,,270,114,290,148,0.888,0.565
259,10.36,P08,TEAM_A,836.0,220,0.0,,,820,173,852,220,0.886,1.0
259,10.36,P02,TEAM_B,733.5,157,0.0,,,719,112,748,157,0.885,0.724
259,10.36,P03,TEAM_A,727.0,118,0.0,,,715,82,739,118,0.833,1.0
259,10.36,P04,TEAM_A,608.5,145,0.0,,,600,100,617,145,0.83,1.0
259,10.36,P15,TEAM_B,944.0,132,0.0,,,930,98,958,132,0.624,0.855
259,10.36,P17,TEAM_B,1053.0,156,0.0,,,1040,118,1066,156,0.491,0.711
260,10.4,P11,TEAM_A,799.5,370,0.0,,,776,321,823,370,0.913,0.714
260,10.4,P01,TEAM_B,280.0,148,0.0,,,270,114,290,148,0.888,0.565
260,10.4,P08,TEAM_A,836.0,220,0.0,,,820,173,852,220,0.886,1.0
260,10.4,P02,TEAM_B,733.5,157,0.0,,,719,112,748,157,0.885,0.724
260,10.4,P03,TEAM_A,727.0,118,0.0,,,715,82,739,118,0.833,1.0
260,10.4,P04,TEAM_A,608.5,145,0.0,,,600,100,617,145,0.83,1.0
260,10.4,P15,TEAM_B,944.0,132,0.0,,,930,98,958,132,0.624,0.855
260,10.4,P17,TEAM_B,1053.0,156,0.0,,,1040,118,1066,156,0.491,0.711
261,10.44,P11,TEAM_A,805.0,370,137.5,,,780,322,830,370,0.902,0.714
261,10.44,P02,TEAM_B,734.0,157,12.5,,,719,113,749,157,0.889,0.865
261,10.44,P08,TEAM_A,836.0,219,25.0,,,820,171,852,219,0.888,1.0
261,10.44,P01,TEAM_A,279.5,149,27.95,,,269,114,290,149,0.887,0.577
261,10.44,P04,TEAM_A,605.0,148,115.24,,,596,102,614,148,0.832,1.0
261,10.44,P03,TEAM_A,728.0,117,35.36,,,716,82,740,117,0.829,1.0
261,10.44,P14,TEAM_B,863.0,119,31.25,,,852,93,874,119,0.62,0.571
261,10.44,P15,TEAM_B,944.0,132,0.0,,,930,98,958,132,0.604,0.855
261,10.44,P17,TEAM_B,1053.5,156,12.5,,,1040,118,1067,156,0.504,0.711
262,10.48,P11,TEAM_A,805.0,370,0.0,,,780,322,830,370,0.902,0.714
262,10.48,P02,TEAM_B,734.0,157,0.0,,,719,113,749,157,0.889,0.865
262,10.48,P08,TEAM_A,836.0,219,0.0,,,820,171,852,219,0.888,1.0
262,10.48,P01,TEAM_A,279.5,149,0.0,,,269,114,290,149,0.887,0.577
262,10.48,P04,TEAM_A,605.0,148,0.0,,,596,102,614,148,0.832,1.0
262,10.48,P03,TEAM_A,728.0,117,0.0,,,716,82,740,117,0.829,1.0
262,10.48,P14,TEAM_B,863.0,119,0.0,,,852,93,874,119,0.62,0.571
262,10.48,P15,TEAM_B,944.0,132,0.0,,,930,98,958,132,0.604,0.855
262,10.48,P17,TEAM_B,1053.5,156,0.0,,,1040,118,1067,156,0.504,0.711
263,10.52,P11,TEAM_A,805.0,370,0.0,,,780,322,830,370,0.902,0.714
263,10.52,P02,TEAM_B,734.0,157,0.0,,,719,113,749,157,0.889,0.865
263,10.52,P08,TEAM_A,836.0,219,0.0,,,820,171,852,219,0.888,1.0
263,10.52,P01,TEAM_A,279.5,149,0.0,,,269,114,290,149,0.887,0.577
263,10.52,P04,TEAM_A,605.0,148,0.0,,,596,102,614,148,0.832,1.0
263,10.52,P03,TEAM_A,728.0,117,0.0,,,716,82,740,117,0.829,1.0
263,10.52,P14,TEAM_B,863.0,119,0.0,,,852,93,874,119,0.62,0.571
